,address,checkins,city,country,created,icon,id,latitude,longitude,title,type,updated
1849,Маршала Жукова 8,2,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1850,54.767866,56.055014,Баскин Роббинс,3,1374636149.0
1850,микр. Дзержинского 32,1,24,1,1280742023,https://vk.com/images/places/restaraunt.png,1851,55.798627,37.960998,Чарка,3,1407612802.0
1851,Макаренко 6,0,146,1,1280742023,https://vk.com/images/places/restaraunt.png,1852,54.170538,37.573205,Спотыкач,3,1388393334.0
1852,Варшавское ш. 83К1,16,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1853,55.65596,37.621184,Кружка,3,1482074901.0
1853,Северный б-р 7,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1854,55.867415,37.604861,ТТ,3,1385338007.0
1854,Новочеремушкинская 19,10,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1855,55.683077,37.581469,East Side,3,1398795172.0
1855,Б.Дмитровка 32К1,56,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1856,55.765448,37.611002,Menza,3,1485535956.0
1856,Розы Люксембург 23,1,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1857,56.831989,60.613689,Porter Steak House,3,1394622919.0
1857,1-й Тверской-Ямской пер. 18К3,189,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1858,55.773413,37.599417,Cafe Emporio,3,1489244653.0
1858,Рыльского 14,4,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1859,54.768433,56.06966,Москва,3,1478128099.0
1859,Ползунова ,0,146,1,1280742023,https://vk.com/images/places/restaraunt.png,1860,54.164129,37.573573,Бомонд,3,1347454544.0
1860,Карла Маркса 23,2,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1861,54.725749,55.940323,Москва,3,1488191461.0
1861,Тверская 3,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1862,55.757273,37.612883,Jeroboam,3,1348299275.0
1862,просп. Сельмаш ,0,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1863,47.249556,39.76456,Жорки,3,
1863,Якоби ,1,57,1,1280742023,https://vk.com/images/places/restaraunt.png,1864,52.226249,104.317419,Mali Bar,3,1347976146.0
1864,просп. Октября 4,0,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1865,54.740116,55.986373,Верона,3,
1865,просп. Октября 4,0,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1866,54.740141,55.986366,Бюргер бар,3,1342978767.0
1866,просп. Октября 4,1,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1867,54.740159,55.986348,Сiтна Хата,3,1331728348.0
1867,просп. Октября 4,0,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1868,54.740166,55.986323,Сакура,3,1346263230.0
1868,Стахановская ,7,110,1,1280742023,https://vk.com/images/places/restaraunt.png,1869,57.986092,56.218502,Микос,3,1471250197.0
1869,Архитектора Свиязева 25,0,110,1,1280742023,https://vk.com/images/places/restaraunt.png,1870,57.963498,56.189154,Николь,3,1337278376.0
1870,Кабельщиков 101,2,110,1,1280742023,https://vk.com/images/places/restaraunt.png,1871,58.116608,56.290062,Огни Гайвы,3,1453746776.0
1871,просп. Ленина 25,0,10,1,1280742023,https://vk.com/images/places/restaraunt.png,1872,48.713393,44.525841,Terminal,3,1332309182.0
1872,Ленинский просп. 11,44,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1873,55.723166,37.603995,Porto Maltese,3,1482789924.0
1873,Красная сосна 2а,62,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1874,55.85103,37.679026,Нияма,3,1488992953.0
1874,Поварская 50,9,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1875,55.755424,37.591404,Центральный дом литератора,3,1485709393.0
1875,Космонавтов 44,3,60,1,1280742023,https://vk.com/images/places/restaraunt.png,1876,55.795216,49.194054,У хозяина,3,1383494076.0
1876,8-я ул. Текстильщиков 11К1,8,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1877,55.703576,37.743489,Тайм-аут,3,1476826288.0
1877,Караванная 6,7,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1878,59.93699,30.341964,Шоколадница,3,1415637059.0
1878,Н.Арбат 15К1,17,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1879,55.751959,37.59295,Ом-кафе,3,1437830737.0
1879,Невский просп. 108,164,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1880,59.931742,30.357553,Шоколадница,3,1489062229.0
1880,Садовая-Самотечная 20,29,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1881,55.773216,37.619441,Mi Piace,3,1449937013.0
1881,просп. Ленина 77,5,158,1,1280742023,https://vk.com/images/places/restaraunt.png,1882,55.159223,61.376592,Лаки смайл,3,1469170068.0
1882,Ленинский просп. 37,30,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1883,55.710743,37.586307,Буйабес,3,1488558757.0
1883,Олимпийский просп. 7,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1884,55.786976,37.621287,Банкет & Фуршет,3,1320254399.0
1884,Восстания 21,1,60,1,1280742023,https://vk.com/images/places/restaraunt.png,1885,55.83476,49.094574,Айбет,3,1487183794.0
1885,Гвардейская 15,3,60,1,1280742023,https://vk.com/images/places/restaraunt.png,1886,55.788404,49.171991,Ай,3,1378481014.0
1886,Б.Садовая 107,0,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1887,47.227192,39.744958,Старый дворик,3,
1887,Ленинградская 77,0,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1888,53.18472,50.101379,Бумажная луна,3,1332528861.0
1888,Сущевский вал 9К1,176,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1889,55.792822,37.5933,Золотая вобла,3,1488732373.0
1889,Зубовский б-р 29,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1890,55.737071,37.58782,Династия,3,1376597347.0
1890,Почтамтский пер. 6,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1891,59.931909,30.303153,Калитва,3,
1891,Бухарестская 150,6,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1892,59.831132,30.422893,Империал,3,1437314413.0
1892,Ленинский просп. 176,15,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1893,59.85252,30.315985,Иверия,3,1474565430.0
1893,Вавилова 24К1,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1894,55.701623,37.576169,Шоколадница,3,1469862188.0
1894,просп. Мира 97,84,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1895,55.809398,37.636406,Шоколадница,3,1488355448.0
1895,Леонтьевская 30,0,12,1,1280742023,https://vk.com/images/places/restaraunt.png,1896,59.721624,30.404909,Калинка,3,
1896,просп. Стачек 105К1,4,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1897,59.855055,30.239903,Каблучок,3,1475768676.0
1897,Кирочная 11,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1898,59.943589,30.354501,Кабачок Волли,3,
1898,Сретенка 11,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1899,55.768319,37.631523,Ayinger,3,
1899,Арбат 2К1,90,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1900,55.752349,37.59931,Прага,3,1474545040.0
1900,Тверской б-р 22,5,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1901,55.761462,37.603702,Джонка,3,1350125588.0
1901,Б.Златоустинский пер. 1К1,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1902,55.759866,37.631703,Spago,3,1343390936.0
1902,просп. Андропова 35К4,7,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1903,55.673509,37.66477,Пирамида,3,1476125633.0
1903,Академика Волгина 2а,4,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1904,55.656869,37.523627,Городок,3,1411495092.0
1904,Люблинская 153,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1905,55.658977,37.742138,Теремок,3,1308493069.0
1905,Комсомольская пл. 6,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1906,55.775879,37.660386,Теремок,3,1487860470.0
1906,Камышовая 31К2,9,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1907,60.008032,30.233744,В камышах,3,1444850359.0
1907,Б.Зеленина 14К18,1,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1908,59.961408,30.290778,Тануки,3,1383588811.0
1908,Измайловский просп. 10,7,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1909,59.913374,30.308565,Петербургские ночи,3,1450723746.0
1909,Смолячкова 14К1,8,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1910,59.971848,30.343896,Старое кафе,3,1478068083.0
1910,просп. Культуры 12К1,1,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1911,60.040204,30.368393,Старинный мотив,3,1350896613.0
1911,Лиговский просп. 235,17,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1912,59.909256,30.346132,Стейкхаус,3,1477847559.0
1912,Долгоозерная 12К3,3,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1913,60.017584,30.243649,Степан,3,1426530313.0
1913,Б.Сампсониевский просп. 28,3,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1914,59.964566,30.342889,Стена,3,1474007941.0
1914,Ивановская 13,1,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1915,59.87505,30.441632,Теккен,3,1369841953.0
1915,Коммунистическая 47,4,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1916,54.727198,55.943676,Шинок «Солоха»,3,1456938110.0
1916,Смоленский б-р 15,59,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1917,55.741865,37.583059,Джу-Джу,3,1432316593.0
1917,Латвийская ,4,49,1,1280742023,https://vk.com/images/places/restaraunt.png,1918,56.792202,60.769681,У камина,3,1456241716.0
1918,Большая морская 2,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1919,59.937689,30.318114,Enoteca Divina,3,
1919,просп. Мира 12К1,51,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1920,55.774456,37.632867,Дайкон,3,1428669566.0
1920,просп. Ленина 107К49,62,270,1,1280742023,https://vk.com/images/places/restaraunt.png,1921,55.433026,37.548596,Якитория,3,1487934118.0
1921,Георгиевский пер. 3К3,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1922,55.759517,37.615345,Булка,3,1333029331.0
1922,М.Грузинская 23,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1923,55.766091,37.571848,Аджанта,3,1396125369.0
1923,Б.Садовая 95,27,119,1,1280742023,https://vk.com/images/places/restaraunt.png,1924,47.227196,39.744955,Рис,3,1467325032.0
1924,Б.Кондратьевский пер. 7,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1925,55.773672,37.580553,TimeOnline,3,
1925,Манежная пл. 1К2,10,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1926,55.755783,37.614703,TimeOnline,3,1350788056.0
1926,Кишиневская 4,0,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1927,53.115027,50.073127,Русский стиль,3,1443097997.0
1927,Менделеева ,0,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1928,54.723117,56.014383,Ретро-спорт,3,
1928,Рихарда Зорге 17,0,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1929,54.75277,55.986593,Тропикана,3,1346299888.0
1929,Пархоменко 156К3,2,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1930,54.741374,55.967944,Ривьера,3,1467226481.0
1930,Ленинский просп. 87К89,98,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1931,55.679489,37.535031,Наполеон,3,1480719483.0
1931,район Мелькомбината ,0,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1932,54.738446,55.98321,Электрон,3,
1932,Лестева 19К2,13,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1933,55.713598,37.609155,Матэ,3,1479485532.0
1933,6-я Красноармейская 5К7,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1934,59.912585,30.316236,Органика,3,1344360785.0
1934,просп. Октября 91,0,151,1,1280742023,https://vk.com/images/places/restaraunt.png,1935,54.777214,56.028971,Х.О,3,1339691937.0
1935,Ефимова 5,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1936,59.924415,30.322677,Сумета,3,1314378074.0
1936,Нахимовский просп. 45К1,72,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1937,55.674874,37.569,Il Pittore,3,1484689244.0
1937,Советская 43,0,6836,1,1280742023,https://vk.com/images/places/restaraunt.png,1938,60.191118,29.808194,Аустерия,3,
1938,Каменноостровский просп. 26,13,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1939,59.961958,30.313834,Чайникофф,3,1480883579.0
1939,просп. Мира 56,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1940,55.784562,37.635458,Хэпин,3,1346468064.0
1940,Профсоюзная 109К2,13,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1941,55.633251,37.520402,Черная каракатица,3,1442058834.0
1941,Владимирская ,1,123,1,1280742023,https://vk.com/images/places/restaraunt.png,1942,53.193396,50.139279,Клеопатра,3,1353316893.0
1942,Дзержинского 39,1,116,1,1280742023,https://vk.com/images/places/restaraunt.png,1943,44.052845,43.02596,12 стульев,3,1419942934.0
1943,Зацепский вал 6К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1944,55.732894,37.639469,Штольня,3,1344538544.0
1944,С.Басманная 38К2,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1945,55.769231,37.669653,Елки-палки,3,1429637567.0
1945,Карамышевская наб. 58,8,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1946,55.774856,37.460511,Духан Шаво,3,1466076762.0
1946,Сокольническая пл. 9,31,1,1,1280742023,https://vk.com/images/places/restaraunt.png,1947,55.790367,37.679799,Дюплекс,3,1483467361.0
1947,ул. 50 лет ВЛКСМ 36К2,1,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1948,45.006125,41.923171,Винный курень казачок,3,1407357145.0
1948,Дзержинского ,0,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1949,45.044489,41.968873,Звездный блокбастер,3,1380129730.0
1949,Народная 91К2,0,2,1,1280742023,https://vk.com/images/places/restaraunt.png,1950,59.882993,30.489638,Ностальгия,3,1352455083.0
1950,просп. Карла Маркса 7К2,2,134,1,1280742023,https://vk.com/images/places/restaraunt.png,1951,45.054474,41.996024,Флоренция,3,1367864090.0
